tweet	polarity
se a mirian não sair hoje a gente faz panelinha na frente da band	-1
postei o video da tais araujo no no feicebook e os comntarios foram comeria ate a ana maria ( heteros com internet isso que da 	-1
imaginou mirian ou leonardo ganhando esse vai ter uma NUMBER guerra mundial em pleno twitter	-1
O de hoje começou NUMBER minutos depois do horário divulgado no site da programação da globo	-1
ALGUEM AVISA O QUERIDINHO AI Q LOUÇA SE LAVA COM A MÃO E N COM A ROLA	-1
não tem jeito bial nosso país é o país dos melhores memes do mundo até porque o brasil é uma piada	-1
quem é esse de preto achando que é o jacaré dançando na platéia as músicas do tchan kkk	-1
que nojo do vitor colocando o dedo no frango lambe põe no avental lambe #MasterChefBR	-1
imaginem ser eliminado por cortar a mão profundamente LOL #MasterChefBR 😭 😭	-1
fátima sendo pisada ao vivo amei pois detesto quando o povo está falando e ela muda de assunto sem deixar a pessoa concluir #Encontro	-1
como assim aquele leo antipático é q tá com avental de capitão #MasterChefBR	-1
a cara da garota BERRO	-1
enqto vc come um bom prato de batata doce com frango a namaria mostra doces guloseimas e afins #Maisvoce ferrando com o meu emocional	-1
não o diabo é seu eh risoaaalto	-1
comidas sem graça hj no	-1
aff cadê a vivianne pasmanter chamam ela e nem a entrevistam que bosta #MaisVoce	-1
nenhuma eliminação me abalou tanto igual essa	-1
como assim ninguém fez prato com cupuaçú decepcionado com o pessoal do	-1
bela gil agora humilhou geral com essa revelação da participação no clip do tchan poderia ter substituído pela minha pessoa rs	-1
O genocida stalin disse uma vez que se não deixavam os inimigos terem ideias por que deixariam ter armas hitler desarmou também	-1
deixa meu crush por favorrr	-1
vitor b eliminado NÃO FOI A GENTE QUE PEDIU	-1
assisto coisas terríveis em grey's anatomy mas tenho aflição de parto	-1
não o rumo da minha vida	-1
se o léo não tivesse entrado no master chef não faria diferença	-1
USERNAME que tal parar de convidar youtubers para o #EDeCasa para chamá-los apenas de blogueiros só p / ñ divulgar os canais deles	-1
entao quem tem mais de NUMBER anos nao pode ser inovador politicamente USERNAME #ConversaComBial	-1
calma aí alguem me atualiza o douglas saiu como assim #MasterChefBR	-1
toda mulher é prisioneira #ConversaComBial	-1
acabou o e o #MasterChefBR AINDA NÃO ACABOU	-1
esse que programa insosso só tem grife	-1
tô achando tudo isso uma verdadeira nojeira ODEIO comer muita coisa misturada #MaisVoce	-1
perguntem sobre a vida acadêmica sonhos medos e planos da laís chega de se lamentar	-1
nacredito que perdi a receita 😢	-1
eu vou ficar mto triste se o vitor sair meu preferido bicho	-1
meus favs tão saindo cedo primeiro roger agora douglas só falta vitor V pra torcer senhor	-1
A função do marco luque no é desnecessária	-1
arrasado com esses spoilers que a ana luiza e a nayane já foram eliminadas do :(	-1
perdi o de ontem e estou lendo spoilers não quero ler ! !	-1
eu curso gastronomia e fico perdido aqui em casa sem idéia do que faria socorr	-1
fernando tu não me mata	-1
morrendo namaria de 🦄 🦄 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂	-1
nao gostei do victor ter saído	-1
celso vai enrolar pra mostrar esse clipe atéeee 😂 ✋	-1
mds a maiara quer ser primeira voz até fora do palco pera ai né	-1
xiii não gostaram do frango fudeu	-1
que batata verde é essa ? #MasterChefBR	-1
faltou costela de tambaqui	-1
eu odeio esss leo do	-1
miriam aparece e eu blehhh 😬	-1
esse maluma que ser americano a força mona colômbia na américa latina fofa	-1
climão entre os chefs e participantes enquanto ana paula padrão recomenda caldo knor em pleno	-1
tadinha da USERNAME miga esquenta não já aconteceu comigo fui almoçar na casa d uma amiga e ela fez dobradinha odeio #Maisvoce	-1
ah se eu pudesse latir tudo o que eu penso MORTA kkk	-1
estou mais nervosa q eles todos juntos	-1
sei não fernando tá na corda bamba mas o vitor vai salvar todo muundo hj SOCORRO #MasterChefBR	-1
cala a boca desse leonardo que cara chato	-1
aaaah não kkk USERNAME #MaiaraeMaraisaNoBial	-1
às vezes no silêncio da noite eu fico imaginando quando a miriam vai sair do ?	-1
deveria ter uma prova regional do sobre osasco o prato seria um dogão completo	-1
O programa ta muito legal mas que horas começa os desenhos	-1
A plateia do caras e bocas pisaria muito nessa plateia do	-1
maluma dançando papai do céu 😎	-1
essas duas são muito ruinzinhas pqp	-1
pior que a fala desse rapaz do é a falar de muitos machistas isso AINDA é real	-1
nem acredito que ele foi embora coitado	-1
namaria colaborando mais uma vez com a fábrica de memes 😂 😂 😂 😂 #maisvocê	-1
aderlize “ eu vou preparar o coração ao molho de vinho ” jura 😒	-1
aaa douglas não pode sair nao pfvvv	-1
gente alguém avisa a USERNAME esquecer a tailândia 🇹🇭 até acabar esse ? Ñ tá sendo fácil torcer pra ela 😩	-1
olha quero assistir o meu em paz nada de cortes profundos e sangrentos tenham cuidado	-1
eu tô odiando essa prova do deve ser pq eu não suporto maromba .	-1
PISA MENOS EU IMPLORO KK	-1
paola “ se você cria e mata um bicho aproveita tudo ” LOL lá vem paola e falsa benevolência K #MasterChefBR	-1
a parte q ele fala da mel é só isso #ConversaComBial	-1
vitor B saiu 😭 😭 😭	-1
carai que cena pesada x vish #VideoShowAoVivo	-1
são paulino é eliminado ate no que faaaseee	-1
pq qdo tem influência européia é sofisticado e qdo é asiático é nadavê só é bom pra prova exótica / diferentona ( 	-1
to chateada que o vitor saiu	-1
eu sou essa guria vou com o psicológico preparado para a nota baixa	-1
agoniante esperar o povo votar	-1
preciso dormir e tem USERNAME amanhã to virada em zumbo de sono	-1
olha esses assuntos #WITNESSKP #SegundaDetremuraSDV e scream queens cancelada QUAL A IMPORTÂNCIA DA EX-BBB EMILLY PERTO DISSO	-1
ele não vai cantar 🤔	-1
poderia sair a nayane fabrizio e mirian de uma só vez #MasterChefBR	-1
A cibele colocou data anterior nas postagens e fala que perdeu o bebê durante a viagem oi	-1
quando o cantor começa a cantar a música diferente da original isso quer dizer que ele já deve tá de saco cheio de cantar ela	-1
hm ela confundiu #Encontro	-1
SAIU O VITOR B E FICOU ESSE BANDO DE EMBUSTE AAA QUE MERDAAA	-1
essa mirian e esse leonardo tem que sair pra ontem já	-1
meu deeeus que forçada de barra essa parte da mãe da bianca #EDeCasa	-1
mano esses caras q se acham pq malham eu tenho é pena pq beleza e elegância mesmo tem um nome chamado rodrigo santoro	-1
esse prato do fab parece os meus quando chega fim do mês e n tem ovo e nem farinha em casa #masterchefBR	-1
A psicologia de confronto de fátima hoje ta pesadíssima vamos acompanhar	-1
como corta a música desse jeito ? max cantando meubemquerer e entra chamada de novela MUITO RUIM O CORTE @fbbreal USERNAME	-1
taís araújo qnd a gente tá na casa dos outros e não gosta da comida a gente nem diz pelo menos experimenta fofa #MaisVocê 😄	-1
estão vendo como os amigos do #Macron são gente boas pqp somos todos #negros frente aos #mercados #financeiros #Encontro	-1
o USERNAME podia entrar no banco de série e olhar os comentários de todos os episodios de e ver como ele é amado	-1
tem comida japa sushi e sashimi q so tem no BR kkk	-1
A familia do jair rodrigues não aparece muito na TV O ' jairzinho ' então sumiu a tempos	-1
esposa é a pessoa que está com você pra resolver os problemas que você não teria se fosse solteiro !	-1
que inferno que é ter que olhar para a cara da mirian ainda nesse programa	-1
também não falo dos meus sentimentos	-1
se tiê pode ir com esse cabelo no . brasil meu querido vc vai ter que aceitar o meu	-1
aquarela bxjsjdjjwjs eu tô tremendo	-1
a gente sabia que ia ter algum acidente só tava aguardando pra saber qual meu deus	-1
O que a produção do tava pensando quando convidou uma banda de axé e uma cadeirante pro mesmo programa	-1
um pequeno exemplo de como funcionava a escravidão cala boca neguinho e vai cantar #Encontro	-1
não é a toa que o #ProgramaDoPorchat tá com NUMBER NUMBER pontinhos q programa ruim começa logo e mostra como deve ser feito um talk SHOW	-1
mostrando uns milkshakes normais e uns horríveis novos no	-1
leonardo sendo prepotente e arrogante	-1
salada de agrião ? tem NUMBER folhas no máximo de agrião no prato #MasterChefBR	-1
do tenso hj	-1
esse programa é muito bom mas às vezes dá umas bola fora que vou te contar viu #MaisVocê	-1
até resolvi comer uma maçã depois de ouvir a bela gil kkk	-1
- posso pegar nossa ta duro igual uma pedra namaria ta tarada #MaisVoce	-1
ahhh USERNAME NAO CREIO vou ter que aguentar a chatice da USERNAME mais tempo boa sorte pra vc na vida #MasterChefBR	-1
A paola às vezes parece um cavalo xucro dando coice aí a pessoa chora e ela vem que nem doce de mãe	-1
#edecasa então o cara acha que ta abafando com essas músicas chatas e os apresentadores dançam com os olhos fechados kkk	-1
um dia ainda vou ver quem critica o sertanejo mudando de opinião	-1
não acredito que o USERNAME saiu queria que os dois tivessem ficado	-1
cadê a dulce ? 😭 😭	-1
E ESSE GRUPO VERMELHO HEIN É HOJE QUE CÊS PERDEM	-1
só tendo que usar fantasia que o mingau troca de roupa #TheNoite USERNAME	-1
que ridículo esta atitude machista deste cara ai e a namorada dele será que é assim que ela quer ser tratada	-1
NUMBER filhos - vc é uma trepadeira socorro #AltasHoras	-1
decisão agora tô passando mal #ficaYuko	-1
se eu fosse mãe dessa criatura mandava calar a boca p parar de passar mico ao vivo mas apóia ainda a mãe sempre faz PARA	-1
dráuzio varella virou jurista #conversacomBial	-1
só se o pessoal rico q não come fígado por q sou suburbana e no subúrbio se come muito MAIS muito fígado de boi #MasterChefBR	-1
risoto de sardinha com bacon ova de peixe e cebola frita - encontre o erro 😂 😂 😂	-1
O boy tá meio nervous vitor V #MasterChefBR	-1
piór programa da tv brasileira lixo !	-1
ahhh hoje vai ser dia de passar roupas #odeio #roupaamassada #temquevirarmoda	-1
gostaram do episódio de ontem achei a paola muito fraca #MasterChefBR	-1
aaah vem cá não tira o doce da boca	-1
mano olha esse USERNAME sobre o jornalismo na KKK	-1
É o tchan cantando no e nenhum jovem sabe a coreografia por isso que o país ta desse jeito	-1
começando e eu vou ter que mitar agora na cozinha fazer um macarrão em NUMBER minutos kkk	-1
ana luiza foi expulsa aaaa	-1
não aguento mais esse leonardo e a miriam ! ! ! ! !	-1
ana luiza deu uma despirocada KKK	-1
joaquim sem graça dms	-1
nunca gostei de cenoura	-1
que cara escroto e machista no	-1
assistindo nossa ontem foi tenso 🤢 não vejo a hora da miriam vazar dessa cozinha #QuartaDetremuraSDV	-1
#MaisVocê acho q sou a única pessoa q n gosta de açaíeca	-1
entendam acho q o leo é sim um ótimo cozinheiro mas acho q ñ há necessidade de torcer contra o colega prejudicar sei lá #MasterChefBR	-1
É essa montagem horrível do vitor B 😲 😬	-1
😭 😭 😭 😭 😭 😭 que tensão #MasterChefBR	-1
lais não tava namorando ? ?	-1
essa prova do tá fazendo eu passar mal do estômago 🙄	-1
USERNAME não passa nem ar	-1
la vem bomba	-1
passei todo aquele estress de ver o programa sanguinolento e não vi quem foi eliminado no	-1
parece que o odio esta destilando do mezanine nao é mesmo #Leo	-1
cadê a USERNAME #DomingoLegal	-1
#RedeGlobo com delei terrível no . parece filme #dublado	-1
mirian não me poupa	-1
acho q eh o fim da linha p o vigor b #MasterChefBR	-1
parece que a namaria braga ta forçando a entrar nos tt's todo dia	-1
poah o programa do é massa porém tem propaganda pra caralho	-1
acho que o jogo já deu pra miriam né #MasterChefBR	-1
com amido de milho não é bom fica com manchas brancas em roupas pretas ! #MaisVoce	-1
EU AMO ELA DE CORAÇAO MAS LOGO LOGO ELA SAI POR FAZER ALGO MUITO THAI VCS VAO VER ! ! QUERIA O PAGODEIRO POR MAIS UNS eps #MasterChefBR	-1
eduardo se você quis ser um grande babaca em rede nacional vc conseguiu #encontro #saimachista	-1
estou até agora perplexa q saiu o meu favorito coloquem o vitor de volta e tira a miriam PF produção	-1
posso afirmar que essa é uma tendência que não combina comigo prefiro muito mais o básico	-1
O douglas fala igual aquele meme do tiranofauro	-1
por isso que eu preferia a TV globinho no lugar dessa porcaria só dá oportunidade pra imbecil bostejar	-1
O pior é a quase namorada por ela ser mulher querer se relacionar com um cara desse #Encontro	-1
E ainda não tô acreditando que o DIVO USERNAME saiu do 😭 😭 😭	-1
USERNAME sei q vc sabe mas ñ custa lembrar vc só tem mais um polegar pelamordedeus ! ! sem fortes emoções hj 😅	-1
como rodrigo santoro se acha	-1
duvido que essa garota estuda	-1
É muito vergonhoso ver que os participantes não conhecem quase nada da culinária do norte #MasterChefBR	-1
O programa tem sua pior temporada com plateia desanimada com QUALQUER ARTISTA perguntas idiotas e quadros chatos	-1
olha o vacilo tinha cupuaçu in natura e ninguém fez uma geléia #MasterChefBr	-1
#ConversaComBial está um sucesso KKK 😂 😂 conta outra está perdendo no ibope até para #APraçaÉNossa sem falar do 😅 😅 😅 😅	-1
não tem porra nenhuma pra comer aqui em casa hoje vai ser ROOTS assistir	-1
passar uma tesoura nesse cabelo do santoro	-1
miram com suas lágrimas de crocodilo #MasterChefBR	-1
tadinho 😂	-1
ela não superou o não da taís araújo kkk	-1
USERNAME O meu chegou amigo mas não tinha dinheiro pra passagem kkk	-1
pega pega é o nome da nova novela das NUMBER A criatividade manda lembranças	-1
já vou falando que tenho ranço da mirian #MasterChef	-1
bial malicioso pra CARALHO brinca que não é mas é em TODO programa	-1
acho que não moro no mesmo brasil gente não conheço nenhum desses ingredientes #MasterChefBR	-1
mas essa moça é bem sem graça pra apresentar esse quadro hein ! só fica calada animação filha #EDeCasa	-1
paola deve tá se corroendo por dentro nesse ep caldo knorr e sardinha enlatada	-1
nossas essas músicas da sandy pós fim de sandy & junior são umas bostas	-1
A voz do leo me irrita #EquipeAzul	-1
mas já acabou gente tô aqui até agora esperando pra saber quem vai pro paredão ? ? ? BIAAALLL	-1
fabrizio prato sem graça	-1
